CODLOCAL | CODPROD | DESCRLOCAL         | DESCRPROD                                | LOCAL_DEPTH | LOCAL_PATH                                       | LOCAL_PATH_CODES     | MARCA      | NCM      | TOTAL_ESTOQUE      | UNIDADE
101001   | 6891    | ALMOX PECAS        | ADAPTADOR JUMBO FEMEA 1451  LPK-50022    | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 84819090 | 167                | MM     
101001   | 4486    | ALMOX PECAS        | ADAPTADOR MF JIC 523                     | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 40103100 | 27                 | MM     
101001   | 15154   | ALMOX PECAS        | ADAPTADOR MN/JIC BSP                     | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 40103100 | 2                  | MM     
101001   | 12169   | ALMOX PECAS        | ADAPTADOR RETO FEMEA NPT X MACHO JIC     | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 40103100 | 25                 | MM     
101001   | 5344    | ALMOX PECAS        | ADAPTADOR RETO MACHO                     | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 40103100 | 113                | MM     
101001   | 10608   | ALMOX PECAS        | ADAPTADOR RETO MACHO BSP X MACHO JIC     | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 40103100 | 17                 | MM     
101001   | 12167   | ALMOX PECAS        | ADAPTADOR RETO MACHO MM X MACHO MM       | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 40103100 | 16                 | MM     
101001   | 10392   | ALMOX PECAS        | ADAPTADOR RETO MACHO NPTF X MACHO JIC    | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 40103100 | 8                  | MM     
101001   | 6255    | ALMOX PECAS        | ADAPTADOR RETO MACHO UNF X MACHO METRICO | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 40103100 | 7                  | MM     
101001   | 15274   | ALMOX PECAS        | ADAPTADOR RETO ORJIC                     | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 40103100 | 3                  | MM     
101001   | 13956   | ALMOX PECAS        | ADAPTADOR STORZ SEGURIMAX 2.1/2          | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 82042000 | 1                  | MM     
101001   | 11712   | ALMOX PECAS        | ADAPTADOR VALVULA JUMBO TRJ650           | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 84819090 | 10                 | MM     
101001   | 12591   | ALMOX PECAS        | ADESIVO CAIXA PLASTICA CHASSI N8901610   | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | SOCAGE     | 87082999 | 1                  | MM     
101001   | 11288   | ALMOX PECAS        | ADESIVO EPOXI PEGATANK                   | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 35061090 | 4                  | MM     
101001   | 7724    | ALMOX PECAS        | ADESIVO EPOXI SIKADUR 52 LATA 1KG (A+B)  | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | SIKADUR    | 35069190 | 1                  | MM     
101001   | 6360    | ALMOX PECAS        | ADESIVO FIAT CALOTA  ARO14               | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | FIAT       | 87087090 | 4                  | MM     
101001   | 9512    | ALMOX PECAS        | ADESIVO PU BRANCO A BASE DE AGUA         | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | TEK BOND   | 32141010 | 4                  | MM     
101001   | 4989    | ALMOX PECAS        | ADESIVO SELADOR SILICONE DOWSIL 7091     | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | DOW        | 32141010 | 3                  | MM     
101001   | 2200    | ALMOX PECAS        | ADESIVO SILICONE ACETICO INCOLOR         | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | ORBI QUIMI | 32141010 | 15                 | MM     
101001   | 12185   | ALMOX PECAS        | ADESIVO SILICONE POLIURETANO ORBIFLEX    | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | ORBI QUIMI | 39100012 | 2                  | MM     
101001   | 11287   | ALMOX PECAS        | ADITIVO A35 BLACK PRIME                  | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | BLACKPRIME | 39100012 | 2                  | MM     
101001   | 8883    | ALMOX PECAS        | ADITIVO ACELERADOR DE PEGA SIKA 3 PLUS   | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 35069190 | 1                  | MM     
101001   | 12912   | ALMOX PECAS        | ADITIVO ORGANICO CONCENTRADO PARAFLU     | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | PARAFLU    | 38200000 | 2                  | MM     
101001   | 2232    | ALMOX PECAS        | ADITIVO ORGANICO PARA RADIADOR           | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | LUBRAX     | 38200000 | 5                  | MM     
101001   | 12097   | ALMOX PECAS        | ADITIVO P/ COMBUSTIVEL DIESEL            | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 38140090 | 8                  | MM     
101001   | 3498    | ALMOX PECAS        | AGUA DESMINERALIZADA PARA BATERIA        | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 22011000 | 11                 | MM     
101001   | 3224    | ALMOX PECAS        | ALARME SONORO MULTIVOLTAGEM DNI 0516     | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | DNI        | 85318000 | 5                  | MM     
101001   | 9230    | ALMOX PECAS        | ALAVANCA ABRIR CAPO LADO DIREITO 120868  | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 87084090 | 1                  | MM     
101001   | 3153    | ALMOX PECAS        | ALAVANCA ACELERADOR HYSTER 1538162       | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | HYSTER     | 84312011 | 1                  | MM     
101001   | 9085    | ALMOX PECAS        | ALAVANCA DE ABERTURA CAPO MB 3448807020  | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | MERCEDES B | 87084090 | 3                  | MM     
101001   | 12585   | ALMOX PECAS        | ALAVANCA DE PATOLA 51990061              | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | SOCAGE     | 90328100 | 4                  | MM     
101001   | 4984    | ALMOX PECAS        | ALAVANCA DE SETA XCMG                    | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | XCMG       | None     | 2                  | MM     
101001   | 4744    | ALMOX PECAS        | ALAVANCA MUDANCA INTERNA CAIXA MARCHA    | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | EATON      | 84312011 | 1                  | MM     
101001   | 7766    | ALMOX PECAS        | ALCA PAINEL LADO ESQ. TJG857173          | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 84312011 | 1                  | MM     
101001   | 12288   | ALMOX PECAS        | ALICATE DE BICO RETO EXTERNO             | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | BELZER     | 82032010 | 1                  | MM     
101001   | 12289   | ALMOX PECAS        | ALICATE DE BICO RETO INTERNO             | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | BELZER     | 82032010 | 2                  | MM     
101001   | 11533   | ALMOX PECAS        | ALICATE DE CORTE DIAGONAL                | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | BELZER     | 82032010 | 2                  | MM     
101001   | 11534   | ALMOX PECAS        | ALICATE DE PRESSÃO MODELO 10"            | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | BELZER     | 82032010 | 2                  | MM     
101001   | 3427    | ALMOX PECAS        | ALICATE P/ ANEIS EXTERNOS - BICO CURVO   | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | BELZER     | 82032010 | 3                  | MM     
101001   | 3426    | ALMOX PECAS        | ALICATE P/ ANEIS EXTERNOS - BICO RETO    | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | BELZER     | 82032010 | 1                  | MM     
101001   | 3429    | ALMOX PECAS        | ALICATE P/ ANEIS INTERNOS - BICO CURVO   | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | BELZER     | 82032010 | 1                  | MM     
101001   | 3516    | ALMOX PECAS        | ALICATE PORTA ELETRODO P/ SOLDA          | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 85159000 | 3                  | MM     
101001   | 11537   | ALMOX PECAS        | ALICATE UNIVERSAL                        | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | BELZER     | 82032010 | 3                  | MM     
101001   | 4850    | ALMOX PECAS        | AMORT. DE IMPACTO E VIBRAÇÃO             | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | VIBRA STOP | None     | 4                  | MM     
101001   | 8301    | ALMOX PECAS        | AMORTECEDOR CAPO MERCEDES 6829807164     | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | HYSTER     | 87082999 | 1                  | MM     
101001   | 12711   | ALMOX PECAS        | AMORTECEDOR DO CAPO EMPILHADEIRA         | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 87082999 | 1                  | MM     
101001   | 8375    | ALMOX PECAS        | AMORTECEDOR GRADE CAPO CONSTELLATION     | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | HYSTER     | 87082999 | 2                  | MM     
101001   | 12305   | ALMOX PECAS        | AMORTECEDOR TRASEIRO COFAP GB48167       | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | COFAP      | 87088000 | 2                  | MM     
101001   | 12292   | ALMOX PECAS        | AMPERIMETRO ANALOGICO 0-50A REDONDO 52MM | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | LUKMA      | 85444900 | 2                  | MM     
101001   | 13500   | ALMOX PECAS        | ANCORADOR CORRENTE CLII FURO SIMPLES     | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 84312011 | 2                  | MM     
101001   | 5125    | ALMOX PECAS        | ANEL ATF DE PTFE TEFLON APC              | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | None       | 73181600 | 5                  | MM     
101001   | 12136   | ALMOX PECAS        | ANEL BACKUP CILINDRO INCLINACAO          | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | HYSTER     | 39269090 | 2                  | MM     
101001   | 13609   | ALMOX PECAS        | ANEL BORRACHA 33.5X3.55GB3452.1 SANY     | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | SANY       | 73182400 | 6                  | MM     
101001   | 13606   | ALMOX PECAS        | ANEL BORRACHA 69X3.55GB3452.1 SANY       | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | SANY       | 73182400 | 6                  | MM     
101001   | 13604   | ALMOX PECAS        | ANEL BORRACHA GS 55X70.1X6.3 SANY        | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 40169300 | 3                  | MM     
101001   | 13236   | ALMOX PECAS        | ANEL BORRACHA SANY                       | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | SANY       | 40169300 | 5                  | MM     
101001   | 12122   | ALMOX PECAS        | ANEL BORRACHA TADANO 53156005040         | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | TADANO     | 40169300 | 1                  | MM     
101001   | 13603   | ALMOX PECAS        | ANEL BORRACHA ZBR 55X65X10 SANY          | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | SANY       | 40169300 | 3                  | MM     
101001   | 7141    | ALMOX PECAS        | ANEL DE APOIO BOSCH 0081332059 741       | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 29372229 | 4                  | MM     
101001   | 13607   | ALMOX PECAS        | ANEL DE BORRACHA MD 75X55X22.4 SANY      | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 40169300 | 2                  | MM     
101001   | 6337    | ALMOX PECAS        | ANEL DE PRESSAO HYSTER 1465072           | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | HYSTER     | 84312011 | 8                  | MM     
101001   | 2970    | ALMOX PECAS        | ANEL DE RETENCAO DO CILINDRO DE GIRO     | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | MADAL      | 84099116 | 1                  | MM     
101001   | 11179   | ALMOX PECAS        | ANEL DESGASTE QUINTA RODA QR00214J01     | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 87085099 | 2                  | MM     
101001   | 10182   | ALMOX PECAS        | ANEL DISTANCIADOR BOMBA ALIMENTADORA     | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | BOSCH      | 40169300 | 1                  | MM     
101001   | 7872    | ALMOX PECAS        | ANEL DO PISTAO SHANGHAI 6CL-280-2        | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 84821010 | 12                 | MM     
101001   | 4747    | ALMOX PECAS        | ANEL ENCOSTO BACKUP NBR                  | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 73181600 | 42                 | MM     
101001   | 12134   | ALMOX PECAS        | ANEL ESCORA HASTE CILINDRO INCLINACAO    | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | HYSTER     | 39269090 | 2                  | MM     
101001   | 5880    | ALMOX PECAS        | ANEL ESPECIAL ATF DE PTFE TEFLON         | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 73181600 | 3                  | MM     
101001   | 13605   | ALMOX PECAS        | ANEL GUIA 55X60X9.7 KT200ANEL PLAST SANY | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 40169300 | 6                  | MM     
101001   | 13608   | ALMOX PECAS        | ANEL GUIA 70X75X9.7 KT200ANEL PLAST SANY | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 40169300 | 3                  | MM     
101001   | 4807    | ALMOX PECAS        | ANEL GUIA NYLON                          | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | None       | 73181600 | 27                 | MM     
101001   | 13237   | ALMOX PECAS        | ANEL GUIA SANY 60047714                  | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | SANY       | 73181600 | 1                  | MM     
101001   | 2520    | ALMOX PECAS        | ANEL ORING DIVERSOS                      | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 73181600 | 1250               | MM     
101001   | 4737    | ALMOX PECAS        | ANEL QUAD RING NBR                       | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 73181600 | 10                 | MM     
101001   | 13241   | ALMOX PECAS        | ANEL RASPADOR PO 140X155X9.5 SANY        | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 40169300 | 2                  | MM     
101001   | 13602   | ALMOX PECAS        | ANEL RASPADOR PO SANY 55X63.6X5.3X8 Z201 | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 40169300 | 3                  | MM     
101001   | 13244   | ALMOX PECAS        | ANEL TRAVA 145 GB895.1 SANY              | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | SANY       | 73182400 | 2                  | MM     
101001   | 13240   | ALMOX PECAS        | ANEL TRAVA 155 GB895 SANY                | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | SANY       | 73182400 | 2                  | MM     
101001   | 10189   | ALMOX PECAS        | ANEL TRAVA ARANHA CUBO 80X132            | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 73182100 | 1                  | MM     
101001   | 9082    | ALMOX PECAS        | ANEL TRAVA EIXO DIRECIONAL HYSTER 58903  | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 73182400 | 59                 | MM     
101001   | 2483    | ALMOX PECAS        | ANEL TRAVA ELASTICA EXTERNO              | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 73182400 | 340                | MM     
101001   | 3096    | ALMOX PECAS        | ANEL TRAVA ELASTICA INTERNO              | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 84829990 | 60                 | MM     
101001   | 6070    | ALMOX PECAS        | ANEL TRAVA HYSTER 58901                  | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 73182400 | 6                  | MM     
101001   | 13245   | ALMOX PECAS        | ANEL TRAVA ZMSYM5450J366-4 SANY          | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | SANY       | 73182400 | 4                  | MM     
101001   | 15221   | ALMOX PECAS        | ANEL VEDACAO ANTI CHAMA VW 036103677     | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 39174090 | 1                  | MM     
101001   | 13243   | ALMOX PECAS        | ANEL VEDACAO BORRACHA GS SANY            | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | SANY       | 39174090 | 2                  | MM     
101001   | 7035    | ALMOX PECAS        | ANEL VEDACAO BOSCH                       | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | BOSCH      | 40169300 | 12                 | MM     
101001   | 7878    | ALMOX PECAS        | ANEL VEDACAO CAMISA SHANGHAI             | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | XCMG       | 84833029 | 1                  | MM     
101001   | 7378    | ALMOX PECAS        | ANEL VEDADOR JG FILTRO OLEO A0149978745  | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | MERCEDES B | 40169300 | 1                  | MM     
101001   | 11438   | ALMOX PECAS        | ANEMOMETRO TRANSMISSOR VELOCIDADE VENTO  | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 84811000 | 1                  | MM     
101001   | 8732    | ALMOX PECAS        | ANEMOMETRO TRASMISSAO SEM FIO            | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 84811000 | 1                  | MM     
101001   | 2513    | ALMOX PECAS        | ANILHA HIDRAULICA COMPRESSAO SERIE LEVE  | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 73181600 | 176                | MM     
101001   | 6945    | ALMOX PECAS        | ANTI RACHA PARA MADEIRA                  | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 72193300 | 2570               | M      
101001   | 2650    | ALMOX PECAS        | ANTI-RESPINGO EM PASTA PARA SOLDA        | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 38109000 | 4                  | MM     
101001   | 13359   | ALMOX PECAS        | APAGADOR P/ QUADRO BRANCO MP3100         | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 83040000 | 3                  | MM     
101001   | 3599    | ALMOX PECAS        | APLICADOR MANUAL SILICONE                | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 82055900 | 4                  | MM     
101001   | 13222   | ALMOX PECAS        | APOIO DE BRAÇO COM REGULAGEM XCMG        | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | XCMG       | 40103100 | 1                  | MM     
101001   | 9602    | ALMOX PECAS        | AR CONDICIONADO ELETRICO SLIM TETO       | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 84799090 | 4                  | MM     
101001   | 2982    | ALMOX PECAS        | ARAME DE SOLDA MIG                       | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 72292000 | 18                 | MM     
101001   | 4717    | ALMOX PECAS        | ARAME GALZANIZADO                        | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 83113000 | 222                | MM     
101001   | 4716    | ALMOX PECAS        | ARAME RECOZIDO                           | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 83113000 | 9024.06383         | MM     
101001   | 6916    | ALMOX PECAS        | ARRUELA 1/2" WASHER M12 CARRYAL102684501 | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 73182200 | 2                  | MM     
101001   | 4738    | ALMOX PECAS        | ARRUELA 32628                            | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 73181600 | 9                  | MM     
101001   | 7644    | ALMOX PECAS        | ARRUELA BUJAO CARTER 2V5105315C          | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | ELRING     | None     | 8                  | MM     
101001   | 10184   | ALMOX PECAS        | ARRUELA CALCO VEDACAO BOSCH              | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | BOSCH      | 73181600 | 10                 | MM     
101001   | 5470    | ALMOX PECAS        | ARRUELA CONICA                           | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 73182200 | 2                  | MM     
101001   | 2473    | ALMOX PECAS        | ARRUELA DE ALUMINIO                      | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 73182200 | 958                | MM     
101001   | 2416    | ALMOX PECAS        | ARRUELA DE PRESSAO                       | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 73182100 | 1635               | MM     
101001   | 6478    | ALMOX PECAS        | ARRUELA DE PRESSAO HYSTER                | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | HYSTER     | 73182100 | 2                  | MM     
101001   | 11603   | ALMOX PECAS        | ARRUELA ENCOSTO CUBO EIXO CARRETA        | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 73181600 | 2                  | MM     
101001   | 13942   | ALMOX PECAS        | ARRUELA ENCOSTO EIXO CARR/TRUCK          | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | EATON      | 87085099 | 1                  | MM     
101001   | 4828    | ALMOX PECAS        | ARRUELA LISA COBRE                       | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 73182200 | 2                  | MM     
101001   | 6481    | ALMOX PECAS        | ARRUELA LISA EMPILHADEIRA HYSTER / YALE  | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 73181600 | 4                  | MM     
101001   | 2415    | ALMOX PECAS        | ARRUELA LISA FERRO                       | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 73182200 | 9151               | MM     
101001   | 3102    | ALMOX PECAS        | ARRUELA PRATO EIXO DIRECAO EMP HYSTER    | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | HYSTER     | 84312011 | 8                  | MM     
101001   | 5521    | ALMOX PECAS        | ARRUELA REGULAGEM 0770033877             | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | BOSCH      | None     | 4                  | MM     
101001   | 10144   | ALMOX PECAS        | ATUADOR EMBREAGEM VW 2T2721261           | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 84122110 | 3                  | MM     
101001   | 9240    | ALMOX PECAS        | ATUADOR ROL GARFO EMBREAGEM VW2RM141861R | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | VOLKSWAGEN | 84821010 | 2                  | MM     
101001   | 5137    | ALMOX PECAS        | AUTOMATICO PARTIDA DELCO REMY 10515838   | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | DELCO REMY | 85364100 | 1                  | MM     
101001   | 7197    | ALMOX PECAS        | AUTOMATICO PARTIDA DELCO REMY 10515840   | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | DELCO REMY | 85364100 | 1                  | MM     
